cp,artist,song,section,spotify_ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
"5,6,4,1",paris hilton,nothing in this world,chorus,4XRGwyAARL21fesc6BvliF,0.724,0.772,11,-4.015,0,0.0328,0.00824,0.00454,0.0654,0.932,130.007,189933,4
"5,6,4,1",miriam bryant,push play,chorus,1vHda0rxSNJ5X6UuGDmLGz,0.57,0.753,9,-4.999,1,0.0295,0.00787,0.324,0.17,0.199,109.992,204373,4
"5,6,4,1",john denver,take me home - country roads,chorus,2xYlyywNgefLCRDG8hlxZq,0.255,0.43,9,-12.564,1,0.0322,0.546,1.87e-05,0.188,0.546,164.267,197813,4
"5,6,4,1",john denver,take me home - country roads,chorus,2xYlyywNgefLCRDG8hlxZq,0.255,0.43,9,-12.564,1,0.0322,0.546,1.87e-05,0.188,0.546,164.267,197813,4
"5,6,4,1",brad paisley and alison krauss,whiskey lullaby,chorus,,,,,,,,,,,,,,
"5,6,4,1",dj fortify,pewdiepie song,solo 1,3UQPVQFcbS6OXnBCQLp3hZ,0.741,0.944,8,-3.967,1,0.0768,0.0138,0.805,0.0804,0.762,140.02,294818,4
"5,6,4,1",dj fortify,pewdiepie song,solo 2,3UQPVQFcbS6OXnBCQLp3hZ,0.741,0.944,8,-3.967,1,0.0768,0.0138,0.805,0.0804,0.762,140.02,294818,4
"5,6,4,1",alligatoah,willst du,intro,3g62kHCCbNwhEKYywx5Xwz,0.733,0.751,11,-6.171,1,0.0828,0.631,0.0,0.149,0.701,126.018,218964,4
"5,6,4,1",alligatoah,willst du,chorus,3g62kHCCbNwhEKYywx5Xwz,0.733,0.751,11,-6.171,1,0.0828,0.631,0.0,0.149,0.701,126.018,218964,4
"5,6,4,1",ozzy osbourne,crazy train,chorus,2b9lp5A6CqSzwOrBfAFhof,0.453,0.906,9,-4.001,1,0.115,0.361,0.000569,0.26,0.473,137.575,296200,4
"5,6,4,1",zedd-ft-foxes,clarity vicetone remix ,chorus,,,,,,,,,,,,,,
"5,6,4,1",bonnie mckee,american girl,verse,0vvG0VEN6l2fbIEUtq3mQD,0.66,0.816,0,-4.332,0,0.0344,0.00976,1.87e-05,0.59,0.66,127.97,224107,4
"5,6,4,1",virtual riot,energy drink,chorus,3507Teuh1vj1L5eMAJj80O,0.817,0.927,7,-4.119,0,0.22,0.0477,0.0563,0.102,0.443,128.029,303778,4
"5,6,4,1",gary allan,smoke rings in the dark,chorus,5gYTi2aaycwHSAEFz9JMZe,0.544,0.498,11,-9.984,0,0.0279,0.353,0.0117,0.125,0.106,114.984,258827,4
"5,6,4,1",flo rida,whistle,chorus,3bC1ahPIYt1btJzSSEyyrF,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,224653,4
"5,6,4,1",yb,flying butterfly,intro and verse,3I71PFicYG614VGl6hqcUK,0.579,0.724,11,-1.305,1,0.0389,0.0346,0.0,0.103,0.27,126.93,214907,4
"5,6,4,1",yb,flying butterfly,pre-chorus,3I71PFicYG614VGl6hqcUK,0.579,0.724,11,-1.305,1,0.0389,0.0346,0.0,0.103,0.27,126.93,214907,4
"5,6,4,1",yb,flying butterfly,chorus,3I71PFicYG614VGl6hqcUK,0.579,0.724,11,-1.305,1,0.0389,0.0346,0.0,0.103,0.27,126.93,214907,4
"5,6,4,1",the offspring,self esteem,verse,1FkoVC85Ds3mFoK0fVqEqP,0.488,0.862,0,-7.595,1,0.0476,0.0204,0.0,0.359,0.706,104.56,257827,4
"5,6,4,1",sanna nielsen,undo,chorus,3XhlY1x0LcIyHpZJB1g6WS,0.58,0.493,6,-3.53,1,0.0383,0.399,0.0,0.0829,0.256,121.904,187653,4
"5,6,4,1",alligatoah,narben,pre-chorus and chorus,0viuKbkRLz7yfsRlXWuc0l,0.667,0.909,9,-3.192,1,0.137,0.684,0.0,0.68,0.725,99.967,199889,4
"5,6,4,1",daddy yankee,limbo,chorus,3pDhN3qB33AOPhQEkUCaWt,0.806,0.875,7,-3.817,1,0.088,0.0838,0.00192,0.065,0.917,125.063,224693,4
"5,6,4,1",tiesto,red lights,chorus,5L2l7mI8J1USMzhsmdjat9,0.654,0.83,10,-4.801,1,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,262200,4
"5,6,4,1",the script,hall of fame,intro,1X1DWw2pcNZ8zSub3uhlNz,0.421,0.873,10,-4.343,1,0.0565,0.0653,0.0,0.123,0.63,84.803,202533,4
"5,6,4,1",the script,hall of fame,chorus,1X1DWw2pcNZ8zSub3uhlNz,0.421,0.873,10,-4.343,1,0.0565,0.0653,0.0,0.123,0.63,84.803,202533,4
"5,6,4,1",judas priest,breaking the law,verse and pre-chorus,2RaA6kIcvomt77qlIgGhCT,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,153840,4
"5,6,4,1",john legend,all of me,intro and verse,3U4isOIWM3VvDubwSI3y7a,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,4
"5,6,4,1",john legend,all of me,pre-chorus and chorus,3U4isOIWM3VvDubwSI3y7a,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,4
"5,6,4,1",the all-american rejects,dirty little secret,verse,5lDriBxJd22IhOH9zTcFrV,0.453,0.942,10,-4.256,1,0.0466,0.0004,2.65e-06,0.667,0.457,143.85,193653,4
"5,6,4,1",florida georgia line,cruise,chorus,0i5el041vd6nxrGEU8QRxy,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,208960,4
"5,6,4,1",red hot chili peppers,under the bridge,verse,3d9DChrdc6BOeFsbrZ3Is0,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4
"5,6,4,1",all levels at once,phoenix,chorus,0d2Uh4Nr94z8RSDf6uirs7,0.561,0.854,10,-5.407,0,0.0454,0.00471,0.0386,0.108,0.432,90.03,276840,4
"5,6,4,1",fergie,big girls don't cry,chorus,3Q4WeJmzxuDpzMu9QjQqbM,0.712,0.647,7,-4.277,1,0.0336,0.239,0.0,0.0955,0.292,113.116,268120,4
"5,6,4,1",kelly clarkson,breakaway,pre-chorus and chorus,61Qhe2mHSLhUE04QeK4lkD,0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,237000,3
"5,6,4,1",austra,painful like,chorus,47XIhh2fd9Cwi7o9NhzbzD,0.699,0.651,5,-5.229,0,0.0308,0.039,0.00257,0.119,0.645,115.013,239587,4
"5,6,4,1",hertzdevil,blueshift galaxy,intro,,,,,,,,,,,,,,
"5,6,4,1",scott mckenzie,san francisco,chorus,66ujRcQB3xjilVohGyvTKM,0.569,0.428,7,-13.038,1,0.0292,0.457,5.08e-06,0.105,0.617,113.168,177333,4
"5,6,4,1",alexandra stan,get back asap,chorus,0cf3vFJZj4PdOBB9ONPulh,0.714,0.912,0,-3.865,0,0.0391,0.0438,0.35,0.17,0.718,127.988,209336,4
"5,6,4,1",avicii,liar liar,pre-chorus,0IWfRXJEnUXzwk5eeYTAHu,0.566,0.791,11,-4.631,0,0.0534,0.0109,0.0111,0.432,0.416,124.998,238853,4
"5,6,4,1",black eyed peas,where is the love,chorus,3CNqo3gYrfexdrtjFmC9he,0.835,0.706,5,-3.219,1,0.193,0.104,0.0,0.137,0.843,94.086,272533,4
"5,6,4,1",justice crew,que sera,instrumental,10kcfnWl3qEaKJNGP28AKy,0.587,0.813,8,-3.201,1,0.0483,0.0282,0.0,0.398,0.551,99.935,210920,4
"5,6,4,1",shakira,whenever wherever,chorus,2lnzGkdtDj5mtlcOW2yRtG,0.793,0.832,1,-4.862,0,0.0406,0.236,1.12e-05,0.202,0.872,107.661,196160,4
"5,6,4,1",shakira,whenever wherever,instrumental,2lnzGkdtDj5mtlcOW2yRtG,0.793,0.832,1,-4.862,0,0.0406,0.236,1.12e-05,0.202,0.872,107.661,196160,4
"5,6,4,1",michael walthius,dreaming in stereo - under the moon,chorus,,,,,,,,,,,,,,
"5,6,4,1",les friction,what you need,chorus,57m8apwgi4lleRHdBY1its,0.305,0.568,5,-6.204,1,0.0363,0.0775,1.39e-05,0.112,0.16,175.634,211078,4
"5,6,4,1",john o'callaghan ft sarah howells,find yourself,verse and pre-chorus,,,,,,,,,,,,,,
"5,6,4,1",nightwish,the poet and the pendulum,outro,26VjpjhsSdC1EVqZw0ZfYC,0.248,0.7,7,-8.401,0,0.0459,0.0165,0.0289,0.986,0.127,144.965,841233,4
"5,6,4,1",olly murs ,dear darlin,chorus,3rispwYjQRRCT3vdFmhQCA,0.512,0.817,11,-4.735,0,0.0465,0.00604,6.3e-06,0.114,0.332,124.044,206773,4
"5,6,4,1",olly murs ,dear darlin,chorus,3rispwYjQRRCT3vdFmhQCA,0.512,0.817,11,-4.735,0,0.0465,0.00604,6.3e-06,0.114,0.332,124.044,206773,4
"5,6,4,1",muse,guiding light,verse,7jZ5A8bf63qYaUXfuGoxVk,0.372,0.85,0,-4.489,1,0.0528,0.00856,0.00218,0.0945,0.347,148.03,253453,4
"5,6,4,1",fall out boy,young volcanoes,verse,4yXNMbZrsFJbPTH0WfhwEB,0.597,0.861,11,-3.867,0,0.0385,0.00127,0.000294,0.367,0.655,95.018,204507,4
"5,6,4,1",enrique ft descemer bueno gente de zona,bailando espanol,verse and pre-chorus,,,,,,,,,,,,,,
"5,6,4,1",enrique ft descemer bueno gente de zona,bailando espanol,chorus,,,,,,,,,,,,,,
"5,6,4,1",kors-k--dj-command,smooooch---akiba-kobo-remix-,chorus,,,,,,,,,,,,,,
"5,6,4,1",neo cortex,elements 2004,chorus,2yDQVHYq37tCe6FwgV0tOX,0.549,0.907,11,-8.129,0,0.0419,9.94e-05,0.175,0.106,0.464,139.984,486093,4
"5,6,4,1",neo cortex,elements,chorus,1BrufFTAlkbb8iyTEuSsHU,0.496,0.893,0,-8.33,1,0.0361,0.0113,0.00104,0.139,0.22,139.999,235640,4
"5,6,4,1",neo cortex,elements,verse,1BrufFTAlkbb8iyTEuSsHU,0.496,0.893,0,-8.33,1,0.0361,0.0113,0.00104,0.139,0.22,139.999,235640,4
"5,6,4,1",technikal and nathalie ,big sky,chorus,,,,,,,,,,,,,,
"5,6,4,1",neo cortex,elements,instrumental,1BrufFTAlkbb8iyTEuSsHU,0.496,0.893,0,-8.33,1,0.0361,0.0113,0.00104,0.139,0.22,139.999,235640,4
"5,6,4,1",regina spektor,the calculation,chorus,78ko0O4PMfqcAvOQ0EjUzM,0.522,0.526,0,-8.79,1,0.0354,0.0283,0.000376,0.131,0.53,203.669,191093,4
"5,6,4,1",lana del rey,old money,verse,6IfPyMb0Sxptpx6jBUATOS,0.312,0.168,10,-12.476,0,0.0332,0.888,6.59e-06,0.147,0.154,108.115,271480,1
"5,6,4,1",green day,boulevard of broken dreams,instrumental,5GorCbAP4aL0EJ16frG2hd,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333,4
"5,6,4,1",jacksfilms,give this song a title,chorus,,,,,,,,,,,,,,
"5,6,4,1",eric whitacre,a boy and a girl,intro,2gbHp8LHdS8Y6QRQIxjNR2,0.0745,0.0406,0,-27.434,1,0.0488,0.979,0.0218,0.103,0.0329,80.023,274827,4
"5,6,4,1",john mayer,half of my heart,chorus,7hR5toSPEgwFZ78jfHdANM,0.681,0.593,5,-9.327,1,0.0251,0.435,0.000117,0.106,0.731,115.058,250373,4
"5,6,4,1",eric whitacre,a boy and a girl,chorus,2gbHp8LHdS8Y6QRQIxjNR2,0.0745,0.0406,0,-27.434,1,0.0488,0.979,0.0218,0.103,0.0329,80.023,274827,4
"5,6,4,1",afi,girl's not grey,chorus,,,,,,,,,,,,,,
"5,6,4,1",one republic,stop and stare,chorus,,,,,,,,,,,,,,
"5,6,4,1",green day,x-kid,chorus,5i559orX0oL7i4AuZGKott,0.574,0.874,4,-3.739,1,0.0874,0.00358,4.04e-06,0.098,0.799,134.963,221720,4
"5,6,4,1",heart,what about love,verse and pre-chorus,5nN1jGnCadYk1jYm6oV5zN,0.246,0.631,2,-7.067,0,0.0377,0.295,0.0,0.321,0.3,160.633,221671,4
"5,6,4,1",salia,trust,intro,6lKb37Ug0DgwCvNJcwli7v,0.477,0.782,7,-9.32,1,0.108,0.00138,0.847,0.117,0.369,200.061,100427,4
"5,6,4,1",chelsea ward,that's falling in love,verse,,,,,,,,,,,,,,
"5,6,4,1",paul mccartney,meat free monday,verse,,,,,,,,,,,,,,
"5,6,4,1",a great big world,say something,intro and verse,6Vc5wAMmXdKIAM7WUoEb7N,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400,3
"5,6,4,1",a great big world,say something,chorus,6Vc5wAMmXdKIAM7WUoEb7N,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400,3
"5,6,4,1",avicii,father told me,pre-chorus and chorus,,,,,,,,,,,,,,
"5,6,4,1",roomie,how to make a number one song without talent,chorus,,,,,,,,,,,,,,
"5,6,4,1",avicii,the days,chorus,0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,176658,4
"5,6,4,1",avicii,the days,chorus,0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,176658,4
"5,6,4,1",avicii,the nights fifa 15 soundtrack,instrumental,,,,,,,,,,,,,,
"5,6,4,1",3oh3,don't trust me,chorus,,,,,,,,,,,,,,
"5,6,4,1",fountains of wayne,stacy's mum,chorus,,,,,,,,,,,,,,
"5,6,4,1",the calling,wherever you will go,chorus,5QpaGzWp0hwB5faV8dkbAz,0.558,0.719,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027,208600,4
"5,6,4,1",calvin harris,i need your love,chorus,05SBRd4fXgn8FX7bf8BCAE,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,234507,4
"5,6,4,1",calvin harris,i need your love,intro,05SBRd4fXgn8FX7bf8BCAE,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,234507,4
"5,6,4,1",justice crew,que sera,chorus,10kcfnWl3qEaKJNGP28AKy,0.587,0.813,8,-3.201,1,0.0483,0.0282,0.0,0.398,0.551,99.935,210920,4
"5,6,4,1",bastille,what would you do,verse,2WwzQJt4hG7YC6x16ZTYFM,0.581,0.732,0,-6.024,1,0.0417,0.382,0.00254,0.385,0.36,89.994,183333,4
"5,6,4,1",bastille,what would you do,chorus,2WwzQJt4hG7YC6x16ZTYFM,0.581,0.732,0,-6.024,1,0.0417,0.382,0.00254,0.385,0.36,89.994,183333,4
"5,6,4,1",taylor swift,bad blood,chorus,273dCMFseLcVsoSWx59IoE,0.652,0.802,7,-6.114,1,0.181,0.0871,6.45e-06,0.148,0.295,170.157,211933,4
"5,6,4,1",the divine comedy,at the indie disco,bridge,5CmQgmKwmSf3ojZTuvHekY,0.843,0.57,6,-9.873,0,0.0375,0.153,0.00445,0.0978,0.962,116.016,198307,4
"5,6,4,1",the gaslight anthem,the spirit of jazz,verse,5FtNsOFq63CELkLkSO8aB6,0.441,0.94,7,-3.159,1,0.068,0.000645,0.0371,0.234,0.854,163.915,193253,4
"5,6,4,1",echosmith,cool kids,chorus,13P5rwmk2EsoFRIz9UCeh9,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627,4
"5,6,4,1",the gaslight anthem,have mercy,verse,,,,,,,,,,,,,,
"5,6,4,1",echosmith,cool kids,intro,13P5rwmk2EsoFRIz9UCeh9,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627,4
"5,6,4,1",jimi hendrix,bold as love,verse,0uco0wQkB909zpPlHvu5Cc,0.354,0.741,1,-6.389,1,0.0806,0.018,0.0134,0.0753,0.596,142.348,251013,4
"5,6,4,1",biffy clyro,the captain,verse,1louej4PYOVIVbagP1taO0,0.411,0.62,0,-6.263,1,0.0511,0.0762,0.0,0.0906,0.783,129.205,223200,3
"5,6,4,1",the gaslight anthem,45,chorus,25Sd73fleKUVPNqITPZkn1,0.315,0.97,8,-4.709,1,0.102,0.000696,0.0,0.277,0.423,178.068,202493,4
"5,6,4,1",tomas danko,plastic pop,verse,,,,,,,,,,,,,,
"5,6,4,1",martin tungevaag,wicked wonderland,solo,2hara3gB7DvvotSS7kaaDG,0.699,0.812,6,-5.772,0,0.135,0.00461,0.0161,0.397,0.749,127.916,217270,4
"5,6,4,1",soldat louis,tirer des caisses,chorus,3Bp7Qp6LzWIWTQzsIBHfRh,0.552,0.693,9,-3.851,1,0.0588,0.36,0.0,0.0638,0.771,149.436,244000,4
"5,6,4,1",john murphy,sunshine,instrumental,50ExtKr8j9cHTY3OEw282G,0.173,0.409,7,-9.459,1,0.0369,0.011,0.813,0.0972,0.0361,119.46,284834,4
"5,6,4,1",caramell,caramelldansen,chorus,0r2JODBoOO6DKgFB2m73q9,0.602,0.999,6,-5.236,1,0.0956,0.0136,0.617,0.341,0.789,164.822,175333,4
"5,6,4,1",michael buble,it's a beautiful day,verse,,,,,,,,,,,,,,
"5,6,4,1",vangelis,hymne,intro and verse,1C128gNLnz7jXsQRQ6QYXn,0.217,0.261,2,-13.159,1,0.0332,0.286,0.717,0.245,0.123,117.481,164133,5
"5,6,4,1",wyclef jean,divine sorrow,verse,2h9DxDhkLPpYiEdBtpLykG,0.546,0.606,0,-4.158,1,0.041,0.0255,0.0,0.1,0.413,129.996,278715,4
"5,6,4,1",alice cooper,poison,pre-chorus and chorus,5XcZRgJv3zMhTqCyESjQrF,0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,270080,4
"5,6,4,1",the pogues and kirsty maccoll,fairytale of new york,verse,5DgZL94tF4LP18F5jHu25W,0.284,0.443,2,-11.55,1,0.0315,0.195,0.043,0.0917,0.173,78.363,252853,4
"5,6,4,1",owl city,when can i see you again,pre-chorus,5ZkAx8zjLiSs1nMmBwJoZS,0.638,0.831,11,-6.812,0,0.081,0.0263,0.0,0.0491,0.388,127.975,218093,4
"5,6,4,1",owl city,when can i see you again,chorus,5ZkAx8zjLiSs1nMmBwJoZS,0.638,0.831,11,-6.812,0,0.081,0.0263,0.0,0.0491,0.388,127.975,218093,4
"5,6,4,1",jay sean,down,chorus,7LP4Es66zdY7CyjepqmvAg,0.663,0.693,11,-4.505,0,0.0311,0.0149,0.0,0.0778,0.71,66.002,212107,4
"5,6,4,1",teddybears,hey boy,chorus,,,,,,,,,,,,,,
"5,6,4,1",motoi sakuraba,the imperial city,verse,,,,,,,,,,,,,,
"5,6,4,1",gregory alan isakov,the stable song,verse,3G9ETaH55bMQx8hwNhAgbU,0.625,0.432,2,-11.948,1,0.0283,0.633,0.00242,0.127,0.361,137.926,360933,4
"5,6,4,1",coldplay,fix you,bridge,7LVHVU3tWfcxj5aiPFEW4Q,0.209,0.418,3,-8.74,1,0.0338,0.163,0.00195,0.113,0.123,138.265,295533,4
"5,6,4,1",sia,elastic heart,chorus,5S9lfZu1YF8xKkgSsqL2Bd,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200,4
"5,6,4,1",nelly,just a dream,chorus,3ZdJffjzJWFimSQyxgGIxN,0.531,0.752,1,-6.161,1,0.0305,0.0421,0.0,0.12,0.103,89.917,237800,4
"5,6,4,1",sia,elastic heart,pre-chorus,5S9lfZu1YF8xKkgSsqL2Bd,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200,4
"5,6,4,1",one direction,nobody compares,verse,4k4qvQSDrWHeKGtAPbJPYL,0.657,0.809,11,-3.982,1,0.0347,0.00709,0.0,0.0452,0.859,124.009,211293,4
"5,6,4,1",mark forster feat sido,au revoir,instrumental,,,,,,,,,,,,,,
"5,6,4,1",strong bad,the cheat is not dead,chorus,,,,,,,,,,,,,,
"5,6,4,1",one direction,heart attack ,pre-chorus,5zsYl9Nl4kQmPSjwscVASJ,0.43,0.831,9,-4.781,1,0.0692,0.0136,0.0,0.109,0.616,99.016,176067,4
"5,6,4,1",the living end,who's gonna save us,chorus,,,,,,,,,,,,,,
"5,6,4,1",weezer,no one else,chorus,2w12ff20EDDeXpsx08CgG5,0.468,0.863,4,-5.421,1,0.0327,0.000216,0.000514,0.154,0.691,138.315,184507,4
"5,6,4,1",grateful dead,sugaree,verse and pre-chorus,3fAFAcIEGuHBYjqIxm3BCe,0.626,0.321,4,-13.266,1,0.0427,0.654,0.0176,0.387,0.553,113.029,457320,4
"5,6,4,1",agnes,right here right now,chorus,76QiLh03h0vsutJSMBJUA1,0.491,0.616,4,-5.262,0,0.0294,0.13,0.0,0.0687,0.171,135.943,248387,4
"5,6,4,1",sia,elastic heart,verse,5S9lfZu1YF8xKkgSsqL2Bd,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200,4
"5,6,4,1",robin schulz ft jasmine thompson,sun goes down,verse,,,,,,,,,,,,,,
"5,6,4,1",robin schulz ft jasmine thompson,sun goes down,pre-chorus,,,,,,,,,,,,,,
"5,6,4,1",eagle eye cherry,save tonight,chorus,1t2Hq2WIBcZINOEnK6mdJG,0.547,0.693,0,-8.786,1,0.0353,9.24e-05,5.46e-05,0.113,0.583,119.567,239227,4
"5,6,4,1",sia,elastic heart,chorus lead-out,5S9lfZu1YF8xKkgSsqL2Bd,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200,4
"5,6,4,1",the horrible crowes,crush,intro and verse,5mjkyNfv001cfRq0KLqYRV,0.57,0.653,2,-4.892,1,0.028,0.0441,0.0,0.361,0.446,120.044,199067,4
"5,6,4,1",the horrible crowes,crush,outro,5mjkyNfv001cfRq0KLqYRV,0.57,0.653,2,-4.892,1,0.028,0.0441,0.0,0.361,0.446,120.044,199067,4
"5,6,4,1",calvin harris,i need your love,pre-chorus,05SBRd4fXgn8FX7bf8BCAE,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,234507,4
"5,6,4,1",taylor swift,mean,chorus,5yEPktRqvIhko5QFF3aBhQ,0.568,0.761,4,-3.987,1,0.0459,0.452,0.0,0.217,0.789,163.974,237733,4
"5,6,4,1",robert plant and alison krauss,gone gone gone,verse,,,,,,,,,,,,,,
"5,6,4,1",jordin sparks,battlefield,chorus,1Nme6K1PYAh7p7uygyuRdf,0.613,0.634,2,-3.472,1,0.0339,0.0178,0.0,0.0719,0.37,144.953,241348,4
"5,6,4,1",arthur,beginning of time,chorus,,,,,,,,,,,,,,
"5,6,4,1",carly rae jepsen,i really like you,chorus,0PGLRTN0X6DrXh645WJCIY,0.622,0.808,5,-4.701,1,0.0418,0.00543,5.63e-05,0.215,0.599,122.121,204773,4
"5,6,4,1",tristam and braken,far away,chorus,,,,,,,,,,,,,,
"5,6,4,1",arcade fire,rebellion,chorus lead-out,0xOeB16JDbBJBJKSdHbElT,0.401,0.933,8,-5.682,1,0.0344,0.00744,0.627,0.318,0.734,127.193,310893,4
"5,6,4,1",myla smith,can't say no,verse,,,,,,,,,,,,,,
"5,6,4,1",built by titan,heart and soul,pre-chorus,0rnopyFFulb7LWz1LiWUQH,0.597,0.798,9,-5.206,1,0.0487,0.141,5.95e-06,0.396,0.453,129.017,266714,4
"5,6,4,1",jonathan mann,hey defriender,chorus,,,,,,,,,,,,,,
"5,6,4,1",phineas and ferb,frenemies,chorus,,,,,,,,,,,,,,
"5,6,4,1",carrie underwood,good girl,chorus,20DfkHC5grnKNJCzZQB6KC,0.617,0.839,0,-2.849,0,0.0655,0.0286,0.0,0.19,0.741,128.91,205560,4
"5,6,4,1",bambee,cowgirl,chorus,,,,,,,,,,,,,,
"5,6,4,1",ella eyre,if i go,chorus,5JO7yGfeJKYjbOXRRdNk64,0.545,0.778,7,-5.109,0,0.0425,0.00959,0.0,0.172,0.589,147.927,183329,4
"5,6,4,1",steerner ft corey saxon,sparks,verse and pre-chorus,,,,,,,,,,,,,,
"5,6,4,1",the electric warehouse,the hero,chorus,,,,,,,,,,,,,,
"5,6,4,1",miriam bryant,dragon,verse and pre-chorus,1Ryu6DXO5eVBORVTrTinZr,0.46,0.853,6,-3.342,1,0.0486,0.0625,0.00204,0.111,0.479,179.836,193520,3
"5,6,4,1",miriam bryant,dragon,chorus,1Ryu6DXO5eVBORVTrTinZr,0.46,0.853,6,-3.342,1,0.0486,0.0625,0.00204,0.111,0.479,179.836,193520,3
"5,6,4,1",daze,sea of love -remix-,chorus,45787pK9CDHQMAIIZkvMDz,0.623,0.946,7,-5.157,1,0.0466,0.0374,0.0,0.0749,0.579,138.122,215000,4
"5,6,4,1",daze,sea of love -remix-,verse and pre-chorus,45787pK9CDHQMAIIZkvMDz,0.623,0.946,7,-5.157,1,0.0466,0.0374,0.0,0.0749,0.579,138.122,215000,4
"5,6,4,1",martin garrix,don't look down feat usher,intro,,,,,,,,,,,,,,
"5,6,4,1",alphabeat,vacation,chorus,7kXrX7gmk6uIlz4oziElPq,0.687,0.941,7,-1.384,1,0.0434,0.0323,0.0,0.335,0.91,135.965,175720,4
"5,6,4,1",the mighty mighty bosstones,so sad to say,chorus,6aSvrNcJuoKOA9uwMXZI1D,0.564,0.93,10,-2.745,1,0.0427,0.00131,0.0001,0.149,0.791,90.484,190173,4
"5,6,4,1",emilie autumn,what if,chorus,6e0ZcoVpsvzD89OAQw1UU5,0.381,0.515,4,-7.537,1,0.0294,0.826,0.00027,0.0858,0.439,152.173,249493,4
"5,6,4,1",lost frequencies,are you with me,chorus,2glGP8kEfACgJdZ86kWxhN,0.763,0.608,5,-8.1,0,0.035,0.262,2.5e-05,0.12,0.393,121.02,138013,4
"5,6,4,1",joss whedon,going through the motions,verse,,,,,,,,,,,,,,
"5,6,4,1",kodaline,one day,bridge,41Tfjvjuw8s61okfqPOV1Z,0.48,0.749,3,-5.553,1,0.0282,0.0839,0.00128,0.111,0.326,96.015,255560,4
"5,6,4,1",shinedown,second chance,verse and pre-chorus,0CwYG1UnRmOx8Q1EzElCIL,0.46,0.796,0,-4.501,0,0.0333,0.00107,0.0,0.106,0.182,100.011,222067,4
"5,6,4,1",the mighty mighty bosstones,a jackknife to a swan,chorus,11qwioIXQUVCEA93lyADTR,0.309,0.955,7,-4.328,1,0.0557,0.00364,4.07e-06,0.361,0.707,179.859,168347,4
"5,6,4,1",sara bareilles,uncharted,verse,7hEbLvHSHpmMZXuuw2nmmH,0.456,0.728,1,-3.725,1,0.0435,0.285,0.0,0.0343,0.724,203.962,214320,4
"5,6,4,1",the band perry,if i die young,chorus,4u26EevCNXMhlvE1xFBJwX,0.606,0.497,4,-6.611,1,0.0277,0.348,0.0,0.275,0.362,130.739,222773,4
"5,6,4,1",sum 41,no reason,chorus,1lASDtTqKAfsnD6hixGKtz,0.45,0.989,6,-3.234,1,0.0574,0.000275,0.0,0.872,0.455,97.968,184867,4
"5,6,4,1",irish stew of sindidun,i will never be your friend,verse and pre-chorus,5OKPWZpiKFdTQWEBXBKL5I,0.535,0.91,0,-4.003,1,0.0526,0.163,3.6e-05,0.222,0.56,121.952,306040,4
"5,6,4,1",sum 41,in too deep,solo,1HNE2PX70ztbEl6MLxrpNL,0.577,0.838,9,-5.793,1,0.0586,0.000178,1.07e-06,0.0588,0.802,116.048,207093,4
"5,6,4,1",test 1,greek,intro,,,,,,,,,,,,,,
